Eastern Date Hour,Eastern Date Hour Time Zone,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
8/30/24 17:00,EDT,N.Y.C.,61761,37.66,2.69,-0.98,1
8/30/24 18:00,EDT,N.Y.C.,61761,36.5,2.43,-1.3,1
8/30/24 19:00,EDT,N.Y.C.,61761,34.74,2.29,-1.94,1
8/30/24 20:00,EDT,N.Y.C.,61761,32.67,2.16,-2.13,1
8/30/24 21:00,EDT,N.Y.C.,61761,30.13,1.58,-2.71,1
8/30/24 22:00,EDT,N.Y.C.,61761,28.06,1.39,-2.24,1
8/30/24 23:00,EDT,N.Y.C.,61761,26.16,1.12,-1.64,1
8/31/24 0:00,EDT,N.Y.C.,61761,31.16,1.64,-3.51,1
8/31/24 1:00,EDT,N.Y.C.,61761,24.48,1.25,0,1
8/31/24 2:00,EDT,N.Y.C.,61761,23.17,1.35,0,1
8/31/24 3:00,EDT,N.Y.C.,61761,22.22,1.24,0,1
8/31/24 4:00,EDT,N.Y.C.,61761,22.02,1.23,0,1
8/31/24 5:00,EDT,N.Y.C.,61761,22.29,1.18,0,1
8/31/24 6:00,EDT,N.Y.C.,61761,24.16,1.26,0,1
8/31/24 7:00,EDT,N.Y.C.,61761,24.41,1.25,-0.01,1
8/31/24 8:00,EDT,N.Y.C.,61761,28.78,1.72,-2.41,1
8/31/24 9:00,EDT,N.Y.C.,61761,29.12,1.56,-2.33,1
8/31/24 10:00,EDT,N.Y.C.,61761,30,1.79,-2.18,1
8/31/24 11:00,EDT,N.Y.C.,61761,30.32,1.99,-1.39,1
8/31/24 12:00,EDT,N.Y.C.,61761,31.49,2.08,-2.42,1
8/31/24 13:00,EDT,N.Y.C.,61761,33.16,2.31,-1.95,1
8/31/24 14:00,EDT,N.Y.C.,61761,34.45,2.41,-1.89,1
8/31/24 15:00,EDT,N.Y.C.,61761,35.07,2.55,-1.42,1
8/31/24 16:00,EDT,N.Y.C.,61761,37.57,2.82,-0.71,1
8/31/24 17:00,EDT,N.Y.C.,61761,42.6,3.18,-1.07,1
8/31/24 18:00,EDT,N.Y.C.,61761,41.42,3.07,-0.01,1
8/31/24 19:00,EDT,N.Y.C.,61761,39.51,2.88,-0.16,1
8/31/24 20:00,EDT,N.Y.C.,61761,37.68,2.71,-1.07,1
8/31/24 21:00,EDT,N.Y.C.,61761,34.07,2.15,-1.26,1
8/31/24 22:00,EDT,N.Y.C.,61761,31.89,2.07,-1.86,1
8/31/24 23:00,EDT,N.Y.C.,61761,33.98,1.88,-5.25,1
